objectid,title,classification,dated,artist,medium,department,image_path,image_url,embedding_idx
56940,The Rest on the Flight into Egypt,drawing,,,"pen and brown ink with brown wash, squared with black chalk, on laid paper",,./images/56940.jpg,"https://api.nga.gov/iiif/68515ab5-3da4-4227-b903-50cda98c88a7/full/!512,512/0/default.jpg",3701
70275,Mercury,drawing,,,black chalk on laid paper,,./images/70275.jpg,"https://api.nga.gov/iiif/f4d9e621-57fc-45db-b957-3c444b70817b/full/!512,512/0/default.jpg",3702
134325,Meadows with a Distant View of Oxford,drawing,,,graphite and watercolor touched with white gouache on wove paper,,./images/134325.jpg,"https://api.nga.gov/iiif/c8e56b94-7968-4ee4-8369-ff63c7f8779b/full/!512,512/0/default.jpg",3703
30666,"Sketches of Head, Arm, and Kneeling Figure",drawing,,,"graphite, pen and black ink, with pink, brown,  and green wash",,./images/30666.jpg,"https://api.nga.gov/iiif/1042c6fd-9a5f-4859-a78c-6c38892bc4fd/full/!512,512/0/default.jpg",3704
63149,"William Agur Tomlinson, M.D.",drawing,,,graphite on laid paper,,./images/63149.jpg,"https://api.nga.gov/iiif/bff649ed-4f4f-4283-ba71-8f07f2af0049/full/!512,512/0/default.jpg",3705
34594,The Loge [recto],drawing,,,graphite on wove paper,,./images/34594.jpg,"https://api.nga.gov/iiif/5b08d119-7480-46a7-a480-7388b3f82ecb/full/!512,512/0/default.jpg",3706
73534,The Rescue of Deianeira,drawing,,,pen and brown ink with brown wash over black chalk on laid paper,,./images/73534.jpg,"https://api.nga.gov/iiif/cc477dc7-b1e5-41c8-b190-bb7371dd4dfe/full/!512,512/0/default.jpg",3707
216092,Foot Combat with Pikes,drawing,,,pen and black ink with watercolor over black chalk on laid paper,,./images/216092.jpg,"https://api.nga.gov/iiif/14832178-8622-467e-9d76-f1f32fa4248f/full/!512,512/0/default.jpg",3708
7314,Masquerade,drawing,,,pen and brown ink with watercolor on laid paper,,./images/7314.jpg,"https://api.nga.gov/iiif/583aa48e-2f92-4b86-9abf-2ed53a51ae90/full/!512,512/0/default.jpg",3709
182235,Sail Makers [recto],drawing,,,"pen and black ink, watercolor, and gouache over graphite on wove paper",,./images/182235.jpg,"https://api.nga.gov/iiif/0f33730b-38a0-4c9c-8b11-10f7e3406bc7/full/!512,512/0/default.jpg",3710
9845,View of Diemen,drawing,,,pen and brown ink with brown wash,,./images/9845.jpg,"https://api.nga.gov/iiif/3949fdd3-8535-435e-8d45-7439cfbcaadb/full/!512,512/0/default.jpg",3711
143754,A Cloister,drawing,,,"brown wash over graphite, with touches of scratching out (in the figure by the door) on wove paper",,./images/143754.jpg,"https://api.nga.gov/iiif/97b4515b-0a41-4dec-be89-f18dda07cde5/full/!512,512/0/default.jpg",3712
135628,Alpine Castle above a Wooded Lake,drawing,,,"charcoal with stumping,scraping, erasing and wetting, and white chalk on beige laid paper, laid down",,./images/135628.jpg,"https://api.nga.gov/iiif/1d7a9d11-3971-41ca-93b9-7d36f0f6f80b/full/!512,512/0/default.jpg",3713
75781,Architectural Details and a Soldier [verso],drawing,,,pen and brown ink on laid paper,,./images/75781.jpg,"https://api.nga.gov/iiif/0f924dee-4936-4f6e-bdb8-7b1b2e2e75e8/full/!512,512/0/default.jpg",3714
69716,Plate 51: Grasshoppers and a Caterpillar with a Four O'Clock Flower,drawing,,,watercolor and gold paint on parchment,,./images/69716.jpg,"https://api.nga.gov/iiif/a6369c4d-79d7-4e13-9c5c-bda2a6c11df9/full/!512,512/0/default.jpg",3715
69677,"Plate 16: Black-Veined White, Clouded Yellow, Black Hairstreak(?), Geranium Argus(?), and Common Blue Butterflies with Two Chrysalides",drawing,,,"watercolor, lepidochromy,  and gold paint on parchment",,./images/69677.jpg,"https://api.nga.gov/iiif/b32c9a78-7b1b-46ff-8f0b-baf522400390/full/!512,512/0/default.jpg",3716
54010,Study of a Standing Woman,drawing,,,brush and black ink with white heightening on brown washed paper,,./images/54010.jpg,"https://api.nga.gov/iiif/0167905b-ed01-4979-8279-5f07e85c302e/full/!512,512/0/default.jpg",3717
53826,"Study of a Nude Old Woman Clenching Her Fists, and Two Decorative Objects",drawing,,,black and blue crayon on wove paper,,./images/53826.jpg,"https://api.nga.gov/iiif/f8b90f19-15c7-42fa-9d36-fff8df828d16/full/!512,512/0/default.jpg",3718
73416,Italian Peasant Woman with a Broom,drawing,,,graphite on wove paper,,./images/73416.jpg,"https://api.nga.gov/iiif/fd282f10-6a65-4cb7-bdb6-2fbe97eafbb1/full/!512,512/0/default.jpg",3719
120630,Farmyard,drawing,,,pen and ink with watercolor,,./images/120630.jpg,"https://api.nga.gov/iiif/7a9c36b3-29b0-454d-b5a7-bbdbbcb02972/full/!512,512/0/default.jpg",3720
143747,Dancing Woman with a Tambourine,drawing,,,pen and red ink over graphite on wove paper,,./images/143747.jpg,"https://api.nga.gov/iiif/cffbc443-862d-43b0-bc06-70362a975c44/full/!512,512/0/default.jpg",3721
76048,"Freshwater Bay, Isle of Wight",drawing,,,"watercolor, gouache, and graphite with red and white chalks on blue wove paper",,./images/76048.jpg,"https://api.nga.gov/iiif/bac604fe-4f2b-4620-8f07-3d4bd5b30af5/full/!512,512/0/default.jpg",3722
91265,Two Young Women,drawing,,,pen and brown ink on brown laid paper,,./images/91265.jpg,"https://api.nga.gov/iiif/972dfd97-cc78-47d6-9d87-7f0d61ccd045/full/!512,512/0/default.jpg",3723
41775,"Silvio, Dorinda and Linco",drawing,,,pen and brown ink with brown wash on laid paper,,./images/41775.jpg,"https://api.nga.gov/iiif/a911d265-b0d5-4420-b94c-94bdabb1f6d8/full/!512,512/0/default.jpg",3724
143793,Saints Peter and Paul,drawing,,,"pen and brown and iron gall ink, with brown wash over black chalk on laid paper",,./images/143793.jpg,"https://api.nga.gov/iiif/8d1dec8b-376e-4c04-b250-a6c2db8355aa/full/!512,512/0/default.jpg",3725
57050,Highlands from Newburgh [verso],drawing,,,graphite on laid paper torn from a book,,./images/57050.jpg,"https://api.nga.gov/iiif/e16fec88-40ee-4bfb-a423-095f092101c7/full/!512,512/0/default.jpg",3726
72901,"Students in the Latin Quarter, Paris",drawing,,,graphite and red colored pencil on green wove paper,,./images/72901.jpg,"https://api.nga.gov/iiif/de1a7bf1-52cf-454f-8456-ca3d73a564da/full/!512,512/0/default.jpg",3727
69694,Plate 31: Seven Moths,drawing,,,"watercolor, lepidochromy, and gold paint on parchment",,./images/69694.jpg,"https://api.nga.gov/iiif/00a1621f-2af5-407b-990c-c266285701c8/full/!512,512/0/default.jpg",3728
212542,Mock Joust of War with Flying and Exploding Shields,drawing,,,pen and brown ink with watercolor over black chalk and leadpoint on laid paper,,./images/212542.jpg,"https://api.nga.gov/iiif/3a40c96a-1f6b-4992-83ad-bfa93831bd5b/full/!512,512/0/default.jpg",3729
127331,Apollo and the Muses on Mount Parnassus,drawing,,,"pen and brown ink and brown wash, heightened with white, over black chalk on laid paper",,./images/127331.jpg,"https://api.nga.gov/iiif/6a819194-814f-4ab2-aac3-572b3a1b1232/full/!512,512/0/default.jpg",3730
167802,Two Women in the Room (Zwei Frauen im Raum),drawing,,,brush and black ink on wove paper,,./images/167802.jpg,"https://api.nga.gov/iiif/7214f223-a614-41ba-acf6-1362fe0c2474/full/!512,512/0/default.jpg",3731
129923,Judith Killing Holofernes,drawing,,,pen and ink with watercolor on laid paper,,./images/129923.jpg,"https://api.nga.gov/iiif/96364770-9185-4ac9-b55f-33a215b13488/full/!512,512/0/default.jpg",3732
184532,"Half Dome and Royal Arches, Yosemite, from Glacier Point",drawing,,,watercolor and gouache over graphite on gray wove paper,,./images/184532.jpg,"https://api.nga.gov/iiif/55edb164-4d4b-4bb4-9b3f-1dbfaf9e9cfa/full/!512,512/0/default.jpg",3733
216052,Mock Joust of War in Reinforced Field Armor,drawing,,,pen and brown ink with watercolor on laid paper,,./images/216052.jpg,"https://api.nga.gov/iiif/1697e551-ca07-4cf4-896a-c36798617204/full/!512,512/0/default.jpg",3734
92093,Study for a Panel,drawing,,,brown watercolor with red and black conté crayons on tan wove paper,,./images/92093.jpg,"https://api.nga.gov/iiif/9fcc02e0-27de-4a8e-ad4d-1d4531440b9a/full/!512,512/0/default.jpg",3735
73864,The Backplate of a Suit of Parade Armor,drawing,,,pen and black ink with gray wash and faint traces of black chalk on laid paper,,./images/73864.jpg,"https://api.nga.gov/iiif/072b1d28-3c73-4b17-9838-52bef4c4ad45/full/!512,512/0/default.jpg",3736
63115,Egmont and Hoorn,drawing,,,graphite with white heightening on blue-gray paper,,./images/63115.jpg,"https://api.nga.gov/iiif/be4d85a7-283e-45de-858a-234885eee743/full/!512,512/0/default.jpg",3737
74978,"Page from the Collection of Niccolò Gaddi (So-Called ""Vasari Page"")",drawing,,,"album page with ten drawings on recto and verso in various media with decoration in pen and brown ink, brown and gray wash, on light buff paper",,./images/74978.jpg,"https://api.nga.gov/iiif/330c2b66-ffd0-4d07-aabc-8e48afb670f6/full/!512,512/0/default.jpg",3738
220283,Bust of a Young Woman in Profile,drawing,,,black chalk on wove paper,,./images/220283.jpg,"https://api.nga.gov/iiif/7a51192f-df23-4b9f-b48e-d36a3dfbb330/full/!512,512/0/default.jpg",3739
70308,Alexander Setting Fire to Persepolis,drawing,,,pen and brown ink with brown wash over graphite  on laid paper,,./images/70308.jpg,"https://api.nga.gov/iiif/0786aeb4-2167-458f-b36d-2ba352350673/full/!512,512/0/default.jpg",3740
111810,Arcadian Landscape with a Mausoleum,drawing,,,pen and brown ink and brown wash over graphite on laid paper,,./images/111810.jpg,"https://api.nga.gov/iiif/8e191e83-ad49-4593-916e-d9d451655b68/full/!512,512/0/default.jpg",3741
197477,Boat on the Beach,drawing,,,brush and black ink with wash on wove paper,,./images/197477.jpg,"https://api.nga.gov/iiif/42e7e350-eddd-4bf2-b769-860fb3527e09/full/!512,512/0/default.jpg",3742
130870,A Helmeted Soldier,drawing,,,pen and brown ink on laid paper,,./images/130870.jpg,"https://api.nga.gov/iiif/f0f74c9f-c67d-4269-b8f3-22c939bdc209/full/!512,512/0/default.jpg",3743
216079,Italian Joust of Peace,drawing,,,pen and brown ink with watercolor over black chalk and leadpoint on laid paper,,./images/216079.jpg,"https://api.nga.gov/iiif/3eaadce7-ce51-461b-b0a3-395b7a733279/full/!512,512/0/default.jpg",3744
57063,"Nile Journey, Tmui of Ptolemy",drawing,,,black crayon on green wove paper,,./images/57063.jpg,"https://api.nga.gov/iiif/01e089f2-5691-4698-ba59-ae93790fa9bb/full/!512,512/0/default.jpg",3745
73862,Study of a Bearded Man [verso],drawing,,,silverpoint and charcoal heightened with white on white prepared paper,,./images/73862.jpg,"https://api.nga.gov/iiif/9e303e10-56f0-4eba-ac44-4a9793752a0f/full/!512,512/0/default.jpg",3746
73469,Study for a Ceiling: Allegory of the Harvest with Dionysus and Ceres,drawing,,,pen and black and brown inks with gray and brown washes on laid paper,,./images/73469.jpg,"https://api.nga.gov/iiif/3c1567b2-e36e-45ae-964a-d2b87a39551a/full/!512,512/0/default.jpg",3747
76226,Studies Including a Straw Hat,drawing,,,graphite on wove paper,,./images/76226.jpg,"https://api.nga.gov/iiif/e6e1d37f-5581-44fe-a2a9-28acf028e2d1/full/!512,512/0/default.jpg",3748
61099,Head of a Young Woman,drawing,,,charcoal heightened with white chalk on brown  wove paper,,./images/61099.jpg,"https://api.nga.gov/iiif/970685c4-44c8-4fa6-afc3-c07c6858ca8d/full/!512,512/0/default.jpg",3749
74243,Circles and Numbers; Self-Portrait [recto],drawing,,,crayon and graphite on wove paper,,./images/74243.jpg,"https://api.nga.gov/iiif/cc141604-f4fa-40f6-b587-a89a6c23f739/full/!512,512/0/default.jpg",3750
214165,"Shoe, Herring, and Book",drawing,,,watercolor on wove paper,,./images/214165.jpg,"https://api.nga.gov/iiif/c6b93012-92c1-4b9d-b6b9-b861c4411701/full/!512,512/0/default.jpg",3751
8643,Christ and the Adulteress [recto],drawing,,,pen and brush and black ink with brush and gray ink and gray wash heightened with white on gray prepared paper,,./images/8643.jpg,"https://api.nga.gov/iiif/a9f5ee91-f04a-4795-92fd-7d3b392cc9b4/full/!512,512/0/default.jpg",3752
56596,Half-Figure of an Old Woman with a Cap,drawing,,,charcoal with green wash added by a later hand on laid paper,,./images/56596.jpg,"https://api.nga.gov/iiif/5cdf0096-efe7-4d10-9ed3-8045001ad32d/full/!512,512/0/default.jpg",3753
212536,Mock Joust of War with Flying Shields,drawing,,,pen and brown ink with watercolor over black chalk on laid paper,,./images/212536.jpg,"https://api.nga.gov/iiif/03ffc05b-0e92-42fb-b563-a68a8dd2e9a3/full/!512,512/0/default.jpg",3754
74803,The Death of Priam,drawing,,,pen and brown ink with brown washes over graphite on tan laid paper,,./images/74803.jpg,"https://api.nga.gov/iiif/c89fbd38-891a-48b7-8fbd-c331c85babf6/full/!512,512/0/default.jpg",3755
125733,The Battle of Spoleto,drawing,,,red chalk on laid paper,,./images/125733.jpg,"https://api.nga.gov/iiif/db86ba51-283a-486b-b9f8-3daf8d65e7d4/full/!512,512/0/default.jpg",3756
180679,Apprehension,drawing,,,charcoal and chalk on wove paper,,./images/180679.jpg,"https://api.nga.gov/iiif/876bd4f0-17e5-488c-bc15-36f79241e54f/full/!512,512/0/default.jpg",3757
76099,"Study for ""The Rustic Dancers""",drawing,,,pen and brown ink over graphite on laid paper,,./images/76099.jpg,"https://api.nga.gov/iiif/4404aafb-b576-403e-abed-428e9349c7e6/full/!512,512/0/default.jpg",3758
72920,Detail of the Marriage of the Daughter of the Vine,drawing,,,colored pencil on wove paper,,./images/72920.jpg,"https://api.nga.gov/iiif/d83320b9-f717-4d84-9267-58e40dcdc4d7/full/!512,512/0/default.jpg",3759
41500,"Ruined Tomb Inscribed ""A.M.G.""",drawing,,,graphite on tan paper,,./images/41500.jpg,"https://api.nga.gov/iiif/f71ddbc9-da36-470c-8fca-500a3d808c15/full/!512,512/0/default.jpg",3760
139125,Worshippers at the Tomb of Saint Peter,drawing,,,"watercolor, gouache, and graphite over pen and brown ink, indented with a stylus, on pink-gray prepared paper, squared with graphite for transfer",,./images/139125.jpg,"https://api.nga.gov/iiif/f9a02113-8c3b-4e9f-96b5-7332c58a7ab7/full/!512,512/0/default.jpg",3761
75829,A Performance by the Commedia dell'Arte,drawing,,,pen and brown ink with gray wash on laid paper,,./images/75829.jpg,"https://api.nga.gov/iiif/4fb08a26-ec6b-4e74-adf3-e9b7df680b27/full/!512,512/0/default.jpg",3762
54080,Supper at Emmaus,drawing,,,"pen and brown ink, brush and brown ink, and brown wash, heightened with white, on prepared laid paper",,./images/54080.jpg,"https://api.nga.gov/iiif/e79a26a5-f7c4-4eac-ac03-a74bac375e3d/full/!512,512/0/default.jpg",3763
182227,Studies of Hands [recto],drawing,,,graphite with white and black chalk on wove paper,,./images/182227.jpg,"https://api.nga.gov/iiif/166da832-e535-43d2-9300-231994795a49/full/!512,512/0/default.jpg",3764
107085,A Piazza with an Obelisk,drawing,,,graphite on laid paper,,./images/107085.jpg,"https://api.nga.gov/iiif/edc13e16-816c-4e69-907d-0e675799351e/full/!512,512/0/default.jpg",3765
129924,Jael Killing Sisera,drawing,,,pen and ink with watercolor on laid paper,,./images/129924.jpg,"https://api.nga.gov/iiif/ddfa9d53-cc70-4643-9181-96d88f64cb3c/full/!512,512/0/default.jpg",3766
37010,"Head of a Man, Full Face",drawing,,,"graphite and black chalk with brown wash, heightened with white, on laid paper",,./images/37010.jpg,"https://api.nga.gov/iiif/42a0d5d1-5f75-453e-ae0f-c2556a78602a/full/!512,512/0/default.jpg",3767
143791,Calligraphic Flowers,drawing,,,pen and brown and iron gall ink with watercolor on laid paper,,./images/143791.jpg,"https://api.nga.gov/iiif/50f54dda-69b0-45c2-805d-472424f3f743/full/!512,512/0/default.jpg",3768
69939,Plate 5: A Hooded Falcon and Its Wild Counterpart,drawing,,,watercolor and gold paint on parchment,,./images/69939.jpg,"https://api.nga.gov/iiif/7d70f1a4-1817-46c6-bdaf-2d718c4c5f6b/full/!512,512/0/default.jpg",3769
40186,Landscape,drawing,,,watercolor on laid paper,,./images/40186.jpg,"https://api.nga.gov/iiif/1841f7e6-867f-45d0-b1ff-751f9b6a3c65/full/!512,512/0/default.jpg",3770
140348,The Crucifixion,drawing,,,pen and brown ink with brown wash on laid paper,,./images/140348.jpg,"https://api.nga.gov/iiif/ffac6a6d-fc7c-4c38-bade-f4654f48ab20/full/!512,512/0/default.jpg",3771
154623,A Fortress in a Mountain Landscape at Sunrise,drawing,,,gouache with pen and black ink on wove paper,,./images/154623.jpg,"https://api.nga.gov/iiif/da706755-bf10-48b9-8734-b181deb236c3/full/!512,512/0/default.jpg",3772
70338,Monument in a Church Cemetery,drawing,,,watercolor over graphite on wove paper,,./images/70338.jpg,"https://api.nga.gov/iiif/353e7048-b8c2-4451-934b-e4079bc4acea/full/!512,512/0/default.jpg",3773
76065,A Station Buffet,drawing,,,pen and brown ink over graphite touched with white gouache on brown wove paper,,./images/76065.jpg,"https://api.nga.gov/iiif/647a463c-fb8e-4e92-af9f-00285eedca8a/full/!512,512/0/default.jpg",3774
63216,Allegory of Poverty Hindering Wit,drawing,,,pen and brown ink on heavy laid paper,,./images/63216.jpg,"https://api.nga.gov/iiif/f4da0b2b-aac2-4de1-931a-b4c52efb91b1/full/!512,512/0/default.jpg",3775
223178,Virgin of the Immaculate Conception,drawing,,,pen and brown ink with gray and brown washes over red chalk on laid paper,,./images/223178.jpg,"https://api.nga.gov/iiif/2697b3de-e731-4350-8c84-c91b892a64e4/full/!512,512/0/default.jpg",3776
92078,Studies for a Lunette [recto],drawing,,,colored pencils and charcoal on tan wove paper,,./images/92078.jpg,"https://api.nga.gov/iiif/e194b815-17c7-482f-a623-86cbf80041a7/full/!512,512/0/default.jpg",3777
76242,Bellows in Front of a Fireplace,drawing,,,graphite on wove paper,,./images/76242.jpg,"https://api.nga.gov/iiif/3d7ab23d-f372-46bb-87f6-e4ef1cfb42ae/full/!512,512/0/default.jpg",3778
91252,Monument to William Chancellor Cowper,drawing,,,pen and brown ink over traces of black chalk on laid paper; partially pricked for transfer,,./images/91252.jpg,"https://api.nga.gov/iiif/75d6c9d9-75f0-4201-b612-9a1f8fde11fe/full/!512,512/0/default.jpg",3779
79118,Ornamental Medallions with the Adoration of the Magi and Two Bibliophiles,drawing,,,pen and brown-black ink with graphite on tracing paper; laid down,,./images/79118.jpg,"https://api.nga.gov/iiif/6e3ee12a-1c73-48e8-9e1c-2a18ada3a8bb/full/!512,512/0/default.jpg",3780
10552,Les petits joyeux,drawing,,,"black chalk, pen and black ink, colored crayon and paper",,./images/10552.jpg,"https://api.nga.gov/iiif/1952a329-f959-4a1d-b4e6-c3299c542be4/full/!512,512/0/default.jpg",3781
71284,Head of a Woman,drawing,,,colored chalks on blue laid paper,,./images/71284.jpg,"https://api.nga.gov/iiif/812ca89d-a86b-43b3-a21a-ea8d7941d0d9/full/!512,512/0/default.jpg",3782
152293,A Stream through a Dense Forest,drawing,,,watercolor and gouache with pen and gray and black ink,,./images/152293.jpg,"https://api.nga.gov/iiif/9130b6fb-adb7-4ff1-a15f-67cc3d7333c8/full/!512,512/0/default.jpg",3783
165068,The Judgment of Paris,drawing,,,"pen and brown ink with brown wash and white heightening over black chalk on laid paper, incised for transfer",,./images/165068.jpg,"https://api.nga.gov/iiif/6277fb08-509e-42f5-8c24-db84a6104070/full/!512,512/0/default.jpg",3784
62616,The Martyrdom of Saint Apollonia,drawing,,,pen and brown ink with brown wash heightened with white over black chalk on laid paper,,./images/62616.jpg,"https://api.nga.gov/iiif/c51a5d21-ae06-44ab-927c-a65fd2d9138e/full/!512,512/0/default.jpg",3785
181111,Hudson River,drawing,,,graphite on wove paper,,./images/181111.jpg,"https://api.nga.gov/iiif/efcf9453-2562-492d-8b06-55d00703912f/full/!512,512/0/default.jpg",3786
182239,"Cherry Lake, White Mountains",drawing,,,graphite with gouache on wove paper,,./images/182239.jpg,"https://api.nga.gov/iiif/bff41a97-80c6-4595-b55f-1764ce59ec07/full/!512,512/0/default.jpg",3787
69690,"Plate 28: Eight Moths, Including a Large Yellow Underwing and Grey Dagger",drawing,,,"watercolor, lepidochromy, and gold paint on parchment",,./images/69690.jpg,"https://api.nga.gov/iiif/869c2e13-0e37-4f39-81d2-9a60be65c0c8/full/!512,512/0/default.jpg",3788
184351,Woman Watching Puppies,drawing,,,graphite on wove paper,,./images/184351.jpg,"https://api.nga.gov/iiif/63cbc3c8-d417-469a-9df7-4e5bfef2782c/full/!512,512/0/default.jpg",3789
56667,The Partridge Saves Her Young,drawing,,,"brush and black ink, white gouache, and gray wash, with a simluated mount in blue and gray wash and pen and dark brown ink, on blue laid paper",,./images/56667.jpg,"https://api.nga.gov/iiif/13035c14-0246-4ffc-af2c-2ee2b4287587/full/!512,512/0/default.jpg",3790
194560,The Man with the Red Bible,drawing,,,watercolor and graphite on wove paper,,./images/194560.jpg,"https://api.nga.gov/iiif/35462171-bbd7-44e1-ba40-d9d9e0806f03/full/!512,512/0/default.jpg",3791
1837,The Dismissal of Hagar,drawing,,,pen and brown ink,,./images/1837.jpg,"https://api.nga.gov/iiif/6e94a758-4a4e-40a8-8f04-43672db63d7a/full/!512,512/0/default.jpg",3792
164802,Beaulne (Beaune),drawing,,,pen and brown ink with brown and blue wash over graphite on laid paper,,./images/164802.jpg,"https://api.nga.gov/iiif/d580d994-3414-43c9-977b-db1021d31317/full/!512,512/0/default.jpg",3793
56876,Houses by a Road,drawing,,,black chalk on laid paper,,./images/56876.jpg,"https://api.nga.gov/iiif/970ba00a-9a23-4e6e-b316-c28dea701e90/full/!512,512/0/default.jpg",3794
140346,"Trompe l'Oeil: A Full House with Chips, $2 and $5 Bills",drawing,,,watercolor over graphite mounted on cardboard,,./images/140346.jpg,"https://api.nga.gov/iiif/140c7b42-8bde-4086-9477-ba7c49a615f5/full/!512,512/0/default.jpg",3795
42952,Susan on a Balcony Holding a Dog [recto],drawing,,,graphite on wove paper,,./images/42952.jpg,"https://api.nga.gov/iiif/23e8a847-221d-42a4-8e58-4905ac3b13cf/full/!512,512/0/default.jpg",3796
206580,A Young Woman with an Elaborate Hairdo,drawing,,,graphite with pen and black ink on wove paper,,./images/206580.jpg,"https://api.nga.gov/iiif/4b4ce7fa-e283-4e70-9e85-d0344f97eb38/full/!512,512/0/default.jpg",3797
75948,A Cart with Two Horses near a Windmill,drawing,,,black chalk heightened with white gouache on wove paper,,./images/75948.jpg,"https://api.nga.gov/iiif/d682ca4e-48fd-45f8-a30d-6554d7988bdc/full/!512,512/0/default.jpg",3798
204659,"Nessus and Dejanira in Four Poses, and the Dying Nessus",drawing,,,"pen and brown ink with brown wash, heightened with white on blue wove paper",,./images/204659.jpg,"https://api.nga.gov/iiif/c6e754ac-9512-45c5-8b73-95420d265e09/full/!512,512/0/default.jpg",3799
119617,Elisha Watching Elijah Ascend in the Fiery Chariot,drawing,,,pen and brown ink with brown wash and black chalk,,./images/119617.jpg,"https://api.nga.gov/iiif/75ae873a-a402-4957-8d4f-3134555c34de/full/!512,512/0/default.jpg",3800
210745,Studies of a Bear,drawing,,,"brown wash with blue gouache over black chalk on blue-green laid paper, inlaid in old album page",,./images/210745.jpg,"https://api.nga.gov/iiif/14e37114-9083-405f-a4dc-688285841c4e/full/!512,512/0/default.jpg",3801
69820,Plate 71: Empty Oval,drawing,,,watercolor and gold paint on parchment,,./images/69820.jpg,"https://api.nga.gov/iiif/9ca7da93-c470-4b74-a090-dd9f0624f485/full/!512,512/0/default.jpg",3802
225663,Saint Anthony of Padua (recto); Bust of a Child and Head of an Angel (verso),drawing,,,"a) red and black chalk on light brown laid paper
b) red and black chalk on light brown laid paper",,./images/225663.jpg,"https://api.nga.gov/iiif/a1ad2019-2aed-459e-b32d-747d672ac1ee/full/!512,512/0/default.jpg",3803
156718,"Tower at Tower Falls, Yellowstone",drawing,,,watercolor and gouache over graphite on blue laid paper,,./images/156718.jpg,"https://api.nga.gov/iiif/41a9e883-b44e-4d33-9b33-51af56691edf/full/!512,512/0/default.jpg",3804
143889,Rosemary No. 1,drawing,,,"watercolor with black chalk and graphite on wove paper laid down on board, with a borderline in soft graphite? by the artist and squared for transfer in pen and red ink",,./images/143889.jpg,"https://api.nga.gov/iiif/c1c1c6f1-cc7e-459d-b351-1519f635d43e/full/!512,512/0/default.jpg",3805
7431,Landscape with Castle,drawing,,,graphite,,./images/7431.jpg,"https://api.nga.gov/iiif/d1630a13-41f0-4890-8a69-ff81232f24e5/full/!512,512/0/default.jpg",3806
140354,Standing Woman Holding a Scroll,drawing,,,brush and wash with white gouache over black chalk on blue laid paper,,./images/140354.jpg,"https://api.nga.gov/iiif/1a516c6d-1b61-4243-bbeb-695e8e398b4e/full/!512,512/0/default.jpg",3807
63084,Idyll,drawing,,,graphite with gray wash and white heightening on brown paper,,./images/63084.jpg,"https://api.nga.gov/iiif/52fcf25d-b9d2-4b2c-b7b4-1bb00e967804/full/!512,512/0/default.jpg",3808
8416,Study from the Antique,drawing,,,graphite on blue prepared paper,,./images/8416.jpg,"https://api.nga.gov/iiif/9dace2ac-7214-4a83-8819-f70405eb8635/full/!512,512/0/default.jpg",3809
184240,"Studies for ""Heaven"" and ""Hell""",drawing,,,charcoal on laid paper,,./images/184240.jpg,"https://api.nga.gov/iiif/0bcb1f1d-7431-4981-a636-57f312173645/full/!512,512/0/default.jpg",3810
73866,Fantasy Farmhouse,drawing,,,"pen and black ink and gray wash with touches of red-brown crayon, surface scraping on Bristol board",,./images/73866.jpg,"https://api.nga.gov/iiif/ae64be4f-b956-44a9-bb88-59718a5b7532/full/!512,512/0/default.jpg",3811
154414,Grands Chasseurs--Le Cerf est prêt,drawing,,,black crayon and brush over graphite on wove paper,,./images/154414.jpg,"https://api.nga.gov/iiif/810c009c-482e-4e98-b13d-2a62dab578c8/full/!512,512/0/default.jpg",3812
57663,a) Standing Woman with a Fan (recto); b) Study of a Man and Woman (verso),drawing,,,"a) watercolor and opaque watercolor on wove paper
b) watercolor on wove paper",,./images/57663.jpg,"https://api.nga.gov/iiif/b0b23c3c-6d38-435d-9c1c-dcc193270984/full/!512,512/0/default.jpg",3813
156688,"Study for ""The Seconda Macchina for the Chinea of 1753: The Quarters of the Royal Militia""",drawing,,,graphite with pen and brown ink,,./images/156688.jpg,"https://api.nga.gov/iiif/df4db2b3-e7c2-433c-b24d-8b4736e85519/full/!512,512/0/default.jpg",3814
69763,Plate 19: Four Types of Stags,drawing,,,watercolor and gold paint on parchment,,./images/69763.jpg,"https://api.nga.gov/iiif/0f1942cd-8bb0-4718-bc42-b97c22d54b9c/full/!512,512/0/default.jpg",3815
8949,The Adoration of the Kings [recto],drawing,,,pen and black ink with brush and gray ink and  gray wash heightened with white on gray prepared paper,,./images/8949.jpg,"https://api.nga.gov/iiif/d5d38539-477f-46d2-bff5-fb1942561124/full/!512,512/0/default.jpg",3816
59331,Sheet of Studies,drawing,,,graphite,,./images/59331.jpg,"https://api.nga.gov/iiif/61436eba-ab14-4855-8d39-427e4c869f38/full/!512,512/0/default.jpg",3817
130858,Men Playing Boccie in a Village,drawing,,,pen and brown ink over graphite on laid paper,,./images/130858.jpg,"https://api.nga.gov/iiif/3feacfa0-b3af-47cf-877c-e32263acbdb4/full/!512,512/0/default.jpg",3818
143654,Charioteers (recto and verso),drawing,,,pen and purple-black ink on wove paper,,./images/143654.jpg,"https://api.nga.gov/iiif/56f265f8-dbc1-419b-82f8-f7a1bd52f22b/full/!512,512/0/default.jpg",3819
62299,Saint Nicholas,drawing,,,pen and black ink,,./images/62299.jpg,"https://api.nga.gov/iiif/0a82d6d2-d320-4dfd-8d11-2dbf48ad06e0/full/!512,512/0/default.jpg",3820
